kepid,koi_disposition,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
4815612,FALSE POSITIVE,284.52118,39.950661,0,1,0,0,1.928420823,3.192e-06,-3.192e-06,131.58805,0.00208,-0.00208,0.818,0.028,-0.033,3.8253,0.0098,-0.0098,191240,530,-530,79.4,24.07,-14.85,1882,NA,NA,2960.96,2654.04,-1287.69,6615,185,-254,4.257,0.144,-0.192,1.326,0.402,-0.248
4819158,FALSE POSITIVE,286.18781,39.993919,1,0,0,0,328.84846,0.02947,-0.02947,385.9456,0.0413,-0.0413,0.5355,0.5459,-0.313,5.45,1.5,-1.5,901,208,-208,2.23,0.52,-0.17,219,NA,NA,0.54,0.4,-0.13,5382,182,-147,4.603,0.035,-0.129,0.724,0.169,-0.054
4833409,CANDIDATE,291.10825,39.955681,0,0,0,0,271.790292,0.002987,-0.002987,195.52243,0.0099,-0.0099,0.0142,0.4466,-0.014,2.944,0.365,-0.365,318.4,45.7,-45.7,2.38,1.32,-0.45,354,NA,NA,3.72,6.24,-1.58,6484,167,-223,4.258,0.136,-0.305,1.32,0.734,-0.247
5942112,FALSE POSITIVE,284.88382,41.248539,1,0,0,0,125.95781975,NA,NA,134.667118,NA,NA,NA,NA,NA,8.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5946568,CANDIDATE,287.00836,41.289101,0,0,0,0,3.5645249,5.584e-05,-5.584e-05,134.4518,0.0128,-0.0128,0.188,0.286,-0.188,2.062,0.443,-0.443,53.9,7.8,-7.8,0.6,0.06,-0.02,1029,NA,NA,265.37,81.29,-32.98,5435,73,-89,4.578,0.011,-0.104,0.824,0.093,-0.027
5949765,FALSE POSITIVE,288.37491,41.27457,1,0,0,0,426.34444,0.02321,-0.02321,464.9081,0.0222,-0.0222,0.032,0.407,-0.0318,14.139,0.86,-0.86,90.2,10.4,-10.4,1.33,0.64,-0.31,314,NA,NA,2.29,3.24,-1.1,6395,164,-188,4.17,0.207,-0.252,1.394,0.665,-0.326
5954894,FALSE POSITIVE,290.0495,41.250359,1,0,0,0,48.2455501,0.0005953,-0.0005953,141.14725,0.00808,-0.00808,0.3106,0.291,-0.3105,1.375,0.334,-0.334,60.5,16.4,-16.4,0.64,0.28,-0.07,449,NA,NA,9.61,12.67,-2.86,5441,173,-139,4.481,0.093,-0.298,0.827,0.356,-0.097
5956038,FALSE POSITIVE,290.40628,41.22184,1,0,0,0,256.846143,0.002845,-0.002845,331.8595,0.00774,-0.00774,99.85,1.102,-35.75,6.289,0.543,-0.543,1706,110,-110,46743.4,21640,-15920,506,NA,NA,15.52,20.61,-9.55,5208,111,-158,3.321,0.255,-0.302,4.329,2.004,-1.474
5963591,FALSE POSITIVE,292.88855,41.223728,1,0,0,0,146.931518,0.004532,-0.004532,190.4351,0.027,-0.027,0.99,0.023,-0.703,23.78,2.1,-2.1,257,13.7,-13.7,2.89,0.51,-0.29,395,NA,NA,5.78,2.61,-1.36,6237,81,-81,4.338,0.099,-0.121,1.135,0.198,-0.116
5965629,CANDIDATE,293.46365,41.290939,0,0,0,0,377.311149,0.007296,-0.007296,411.6189,0.0139,-0.0139,0.3818,0.0611,-0.3818,3.33,0.467,-0.467,804,140,-140,2.56,1.08,-0.21,243,NA,NA,0.83,1.06,-0.21,5897,169,-179,4.531,0.031,-0.303,0.891,0.378,-0.071
6934045,CANDIDATE,286.79755,42.42091,0,0,0,0,265.741374,0.003384,-0.003384,167.0573,0.016,-0.016,0.652,0.308,-0.431,18.078,0.512,-0.512,273.4,13.9,-13.9,3.24,0.72,-0.95,413,NA,NA,6.9,4.54,-3.89,6537,175,-214,4.044,0.228,-0.123,1.859,0.411,-0.548
6939913,FALSE POSITIVE,289.04572,42.446758,1,0,0,0,470.65357,0.01034,-0.01034,173.647,0.0186,-0.0186,0.1585,0.3081,-0.1585,3.458,0.867,-0.867,985,185,-185,2.99,1.21,-0.27,238,NA,NA,0.75,0.9,-0.21,6039,156,-198,4.493,0.044,-0.293,0.951,0.386,-0.087
6947062,FALSE POSITIVE,291.32291,42.42207,1,0,1,0,309.19347,0.04091,-0.04091,318.487,0.125,-0.125,0.1186,0.3587,-0.1185,23.51,5.1,-5.1,1445,268,-268,3.07,1.24,-0.24,236,NA,NA,0.73,0.93,-0.18,5504,193,-163,4.572,0.027,-0.273,0.819,0.332,-0.064
6952570,FALSE POSITIVE,293.06,42.402779,1,0,0,0,122.713036,0.004663,-0.004663,135.2952,0.0263,-0.0263,0.5737,0.003,-0.4888,3.999,0.935,-0.935,290.7,96.1,-96.1,1.79,0.77,-0.17,393,NA,NA,5.66,7.18,-1.64,6244,166,-214,4.46,0.049,-0.298,1.009,0.433,-0.097
7009548,CANDIDATE,282.29132,42.545509,0,0,0,0,15.18575582,4.29e-05,-4.29e-05,144.63985,0.00214,-0.00214,0.474,0.225,-0.352,0.633,0.101,-0.101,256.7,28.8,-28.8,2.26,0.66,-0.49,922,NA,NA,170.46,143.2,-77.23,6311,150,-188,4.207,0.214,-0.175,1.339,0.394,-0.287
7011044,FALSE POSITIVE,282.99341,42.547058,1,0,0,0,25.50236699,NA,NA,141.3438916,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7013635,FALSE POSITIVE,284.18527,42.563271,1,0,0,0,290.625016,0.007059,-0.007059,349.7098,0.0172,-0.0172,0.0854,0.3574,-0.0851,4.411,0.566,-0.566,147.6,14.2,-14.2,2.86,1.54,-1.53,375,NA,NA,4.67,7.69,-3.77,5195,148,-156,3.735,0.628,-0.34,2.409,1.296,-1.286
3240049,FALSE POSITIVE,292.68399,38.36573,0,1,0,0,2.945414866,6.75e-06,-6.75e-06,133.95496,0.00188,-0.00188,0.002,0.848,-0.002,2.702,0.407,-0.407,968.7,46.2,-46.2,38.32,13.68,-4.56,3531,NA,NA,36765.85,36448.78,-9577.52,4403,87,-53,2.178,0.125,-0.125,12.927,4.615,-1.538
3242039,FALSE POSITIVE,293.20349,38.341801,1,0,0,0,59.14382117,NA,NA,180.5653307,NA,NA,NA,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3245638,FALSE POSITIVE,294.04364,38.36454,1,0,0,0,232.822285,0.002089,-0.002089,253.934,0.00789,-0.00789,1.2469,1.137,-1.006,0.99,1.9,-1.9,22617,6381,-6381,48.88,20.39,-4.36,305,NA,NA,2.05,2.48,-0.54,6106,147,-177,4.487,0.044,-0.299,0.966,0.403,-0.086
3329985,FALSE POSITIVE,287.88785,38.49255,1,0,0,0,146.355097,0.003975,-0.003975,226.299,0.0203,-0.0203,0.0515,0.4182,-0.0514,5.034,0.815,-0.815,820,150,-150,0.82,0.14,-0.14,135,NA,NA,0.08,0.04,-0.03,3401,50,-50,4.964,0.06,-0.06,0.29,0.05,-0.05
3340165,CANDIDATE,290.9241,38.438339,0,0,0,0,26.092284,0.000457,-0.000457,149.1087,0.0136,-0.0136,0.068,0.374,-0.068,6.623,0.368,-0.368,122.4,11.6,-11.6,1.35,0.2,-0.09,717,NA,NA,62.57,24.83,-10.28,6346,76,-82,4.362,0.035,-0.105,1.214,0.187,-0.075
3341982,FALSE POSITIVE,291.39856,38.446381,1,0,0,0,514.14221,0.02747,-0.02747,439.365,0.0351,-0.0351,0.1024,0.3763,-0.1024,4.153,0.799,-0.799,1491,362,-362,2.98,1.2,-0.23,198,NA,NA,0.36,0.46,-0.09,5524,206,-167,4.579,0.032,-0.247,0.78,0.315,-0.06
3355104,FALSE POSITIVE,294.63104,38.404549,0,1,0,0,47.0628978,0.0002142,-0.0002142,171.94782,0.0036,-0.0036,0.819,0.139,-0.571,1.545,0.13,-0.13,1647,142,-142,4.1,1.18,-0.4,483,NA,NA,12.9,10.97,-3.69,5838,157,-192,4.529,0.037,-0.2,0.897,0.26,-0.087
4840327,FALSE POSITIVE,293.13907,39.925739,0,1,0,0,26.737139497,7.18e-07,-7.18e-07,146.8472356,2.22e-05,-2.22e-05,0.734,0,0,4.68919,0.00152,-0.00152,53516,17.7,-17.7,29.28,4.69,-3.83,655,NA,NA,43.59,18.3,-12.59,5794,78,-87,4.317,0.115,-0.115,1.155,0.185,-0.151
4843751,FALSE POSITIVE,294.06229,39.902229,1,0,0,0,310.61299,0.01022,-0.01022,267.0451,0.0335,-0.0335,0.1879,0.3507,-0.1879,2.562,0.676,-0.676,920,220,-220,3.04,1.14,-0.29,279,NA,NA,1.43,1.55,-0.43,6063,154,-227,4.47,0.048,-0.271,1.001,0.375,-0.097
4856592,FALSE POSITIVE,296.93536,39.924927,1,0,0,0,461.1417,0.008529,-0.008529,388.34717,0.00872,-0.00872,0.0046,0.4402,-0.0044,3.875,0.389,-0.389,382,49.1,-49.1,7.1,1.44,-0.22,410,NA,NA,6.7,4.23,-0.87,5071,156,-92,3.222,0.029,-0.031,3.698,0.748,-0.118
4863260,FALSE POSITIVE,298.34821,39.97628,0,0,1,0,0.987069622,NA,NA,131.9133173,NA,NA,0.2,NA,NA,1.0092,NA,NA,384.8,NA,NA,2.43,0.78,-0.27,2232,NA,NA,5878.09,5405.33,-1744.55,6602,150,-201,4.354,0.065,-0.195,1.223,0.397,-0.132
4902673,FALSE POSITIVE,283.89719,40.071369,1,0,0,0,329.71491,0.08238,-0.08238,347.1667,0.0477,-0.0477,0.0651,0.4247,-0.0649,12.11,3.9,-3.9,337,132,-132,1.39,0.57,-0.12,232,NA,NA,0.68,0.85,-0.16,5576,181,-143,4.56,0.051,-0.242,0.758,0.307,-0.064
4912650,CANDIDATE,288.34174,40.09639,0,0,0,0,100.345648,0.001295,-0.001295,152.8425,0.0118,-0.0118,0.54,0.003,-0.477,7.939,0.308,-0.308,372.3,28,-28,1.57,0.11,-0.08,325,NA,NA,2.62,0.61,-0.45,5180,103,-103,4.548,0.041,-0.054,0.8,0.054,-0.043
4914221,CANDIDATE,288.9306,40.057339,0,0,0,0,111.187116,0.002496,-0.002496,195.2257,0.0168,-0.0168,0.8164,0.0042,-0.5721,3.569,0.741,-0.741,110.8,20.8,-20.8,1.51,0.53,-0.39,440,NA,NA,8.86,9.23,-4.45,5806,155,-142,4.168,0.26,-0.223,1.281,0.456,-0.331
4914399,FALSE POSITIVE,288.97766,40.010529,0,0,0,1,1.23708565,4.689e-05,-4.689e-05,132.7235,0.0489,-0.0489,1.222,0.54,-0.173,5.743,0.155,-0.155,803.8,17.8,-17.8,36.31,10.03,-7.33,2174,NA,NA,5293.07,4346.26,-2412.76,6556,185,-254,4.243,0.17,-0.187,1.324,0.366,-0.267
5967194,FALSE POSITIVE,293.91647,41.24197,1,0,0,0,498.24938,0.01564,-0.01564,313.7462,0.016,-0.016,0.1282,0.3461,-0.1279,8.73,0.996,-0.996,522.6,60.8,-60.8,14.02,1.07,-3.48,441,NA,NA,8.95,2.24,-4.49,4949,94,-155,3.136,0.03,-0.03,6.334,0.486,-1.569
5980354,FALSE POSITIVE,297.10431,41.219921,1,0,0,0,1.573020098,4.133e-06,-4.133e-06,132.28063,0.00182,-0.00182,1.184,0.082,-0.059,15.574,0.412,-0.412,292.2,2.2,-2.2,31.6,5.3,-3.1,2113,NA,NA,4693.57,1975.07,-1076.07,6770,70,-91,4.232,0.067,-0.114,1.449,0.243,-0.142
5986270,CANDIDATE,298.38043,41.296391,0,0,0,0,1.534679933,1.611e-06,-1.611e-06,132.331163,0.000885,-0.000885,0.108,0.318,-0.108,1.7237,0.0293,-0.0293,456.6,8.3,-8.3,18.39,4.53,-6.79,3570,NA,NA,38505.56,23492.53,-24441.88,4965,45,-105,2.863,0.195,-0.105,8.834,2.175,-3.262
5989391,FALSE POSITIVE,299.04315,41.233978,1,0,0,0,71.59889,0.05874,-0.05874,135.431,0.249,-0.249,0.6496,0.0809,-0.4717,10.53,2,-2,654,208,-208,4.49,1.74,-1.43,645,NA,NA,40.96,46.01,-24.09,6637,163,-195,4.014,0.3,-0.213,1.662,0.645,-0.53
6021840,FALSE POSITIVE,283.51559,41.335819,1,0,0,0,367.6758,0.03193,-0.03193,370.244,0.0551,-0.0551,0.0213,0.4275,-0.021,23.5,1.4,-1.4,699.5,70.9,-70.9,2.77,1.42,-0.26,271,NA,NA,1.27,1.93,-0.37,6140,156,-220,4.455,0.043,-0.329,1.048,0.537,-0.098
6023571,CANDIDATE,284.3486,41.319389,0,0,0,0,354.21154,0.0108,-0.0108,218.299,0.0216,-0.0216,0.2007,0.2508,-0.2007,18.594,0.65,-0.65,821.3,43.3,-43.3,8.41,4.56,-1.97,363,NA,NA,4.12,6.59,-1.9,4842,111,-103,3.562,0.184,-0.346,3.035,1.644,-0.711
6025174,CANDIDATE,285.17563,41.342499,0,0,0,0,171.028691,0.004428,-0.004428,301.7487,0.0224,-0.0224,0.26,0.203,-0.26,11.784,0.641,-0.641,394.2,34.9,-34.9,2.49,0.42,-0.21,376,NA,NA,4.72,2.03,-0.97,6123,73,-85,4.332,0.051,-0.119,1.252,0.21,-0.105
3356156,CANDIDATE,294.86414,38.480183,0,0,0,0,624.90338,0.01789,-0.01789,241.5869,0.0199,-0.0199,0.0703,0.3814,-0.0702,12.169,0.707,-0.707,249,24.7,-24.7,2.77,1.9,-0.5,320,NA,NA,2.48,5.49,-1.11,7089,213,-337,4.148,0.11,-0.391,1.729,1.193,-0.31
3425363,CANDIDATE,285.5293,38.548141,0,0,0,0,25.5338535,0.0004043,-0.0004043,153.586,0.0139,-0.0139,0.1577,0.4801,-0.1576,2.076,0.562,-0.562,368,124,-124,1.18,0.1,-0.11,410,NA,NA,6.66,2.2,-1.83,4445,134,-131,4.63,0.052,-0.031,0.635,0.055,-0.061
3428127,CANDIDATE,286.59076,38.5583,0,0,0,0,339.18998,0.01434,-0.01434,300.2366,0.029,-0.029,0.2222,0.2486,-0.2221,5.117,0.597,-0.597,822,124,-124,2.75,1.09,-0.38,253,NA,NA,0.96,1.2,-0.32,5544,192,-159,4.402,0.12,-0.256,0.966,0.385,-0.133
3428359,FALSE POSITIVE,286.68253,38.54882,1,0,0,0,77.66967809,NA,NA,151.0243323,NA,NA,NA,NA,NA,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3439031,FALSE POSITIVE,290.13269,38.51368,0,1,0,0,2.976012511,1.43e-07,-1.43e-07,132.9704424,4.02e-05,-4.02e-05,0.444,0.003,-0.002,6.52033,0.00161,-0.00161,449090,70.4,-70.4,79.99,17.41,-9.41,1476,NA,NA,1119.89,693.98,-339.58,6572,147,-180,4.408,0.063,-0.147,1.08,0.235,-0.127
3441795,FALSE POSITIVE,290.94846,38.56591,1,0,0,0,349.73652,0.01162,-0.01162,268.2946,0.0192,-0.0192,0.0074,0.4518,-0.0073,3.428,0.722,-0.722,886,169,-169,2.32,0.68,-0.17,216,NA,NA,0.52,0.47,-0.12,5310,173,-142,4.582,0.025,-0.188,0.796,0.234,-0.057
3449540,FALSE POSITIVE,292.93695,38.593071,0,1,0,0,1.606003121,4.6e-08,-4.6e-08,132.4945147,2.41e-05,-2.41e-05,0.496,0.003,-0.001,4.88602,0.00038,-0.00038,402550,0,0,360.08,112.9,-48.4,3359,NA,NA,30041.73,24542.64,-8155.62,5297,69,-37,2.909,0.121,-0.148,5.059,1.586,-0.68
3449870,FALSE POSITIVE,293.0076,38.50367,1,0,0,0,61.438007,0.001169,-0.001169,136.9729,0.0176,-0.0176,0.754,0.2121,-0.5108,3.861,0.57,-0.57,253,36.1,-36.1,14.79,0.94,-4.14,1020,NA,NA,255.93,52.37,-143.96,5080,80,-212,2.967,0.028,-0.033,8.527,0.544,-2.385
4915582,CANDIDATE,289.35559,40.068352,0,0,0,0,436.18813,0.0255,-0.0255,185.8184,0.0492,-0.0492,0.0998,0.3626,-0.0997,11.35,1.4,-1.4,118,16.5,-16.5,1.64,0.7,-0.45,331,NA,NA,2.84,3.55,-1.53,6499,174,-204,4.084,0.261,-0.231,1.497,0.635,-0.414
4917658,FALSE POSITIVE,289.95306,40.011101,1,0,0,0,586.91711807,NA,NA,275.4739232,NA,NA,NA,NA,NA,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4927738,FALSE POSITIVE,292.91852,40.052898,1,0,0,0,19.545185,0.007481,-0.007481,147.733,0.235,-0.235,0.5474,0.0841,-0.5212,1.597,0.464,-0.464,40.2,19.3,-19.3,0.76,0.35,-0.11,790,NA,NA,92.09,122.65,-33.06,6273,153,-185,4.311,0.128,-0.269,1.16,0.528,-0.174
4937140,FALSE POSITIVE,295.33859,40.00787,1,0,0,0,215.044269,0.005671,-0.005671,225.6177,0.0189,-0.0189,0.121,0.3223,-0.1209,3.517,0.779,-0.779,351.1,59.8,-59.8,1.89,0.71,-0.28,306,NA,NA,2.07,2.37,-0.74,5651,187,-166,4.374,0.127,-0.244,1.02,0.381,-0.151
4940376,CANDIDATE,296.01852,40.087151,0,0,0,0,169.330666,0.002482,-0.002482,208.7974,0.00844,-0.00844,0.5518,0.4117,-0.3398,2.6,0.326,-0.326,532.7,66.1,-66.1,16.68,1.17,-4.28,698,NA,NA,56.11,12.84,-28.72,5106,90,-155,3.006,0.033,-0.028,7.052,0.497,-1.811
4945035,FALSE POSITIVE,296.99066,40.075298,0,1,1,0,1.174683069,1.119e-06,-1.119e-06,131.835254,0.000777,-0.000777,0.98,0.025,-0.008,2.5167,0.066,-0.066,356.4,6.1,-6.1,3.06,0.91,-0.57,1901,NA,NA,3076.92,2791.17,-1294.25,5974,181,-199,4.332,0.132,-0.198,1.143,0.344,-0.212
6033602,FALSE POSITIVE,288.90735,41.35582,1,0,0,0,33.2948005,0.0004703,-0.0004703,141.5302,0.0115,-0.0115,0.03,0.4141,-0.0299,2.997,0.351,-0.351,215.7,37.9,-37.9,1.46,0.58,-0.14,600,NA,NA,30.67,35.55,-8.71,6217,163,-202,4.472,0.048,-0.287,0.989,0.391,-0.095
6034379,FALSE POSITIVE,289.18372,41.343376,1,0,0,0,249.35154,0.01495,-0.01495,133.929,0.0608,-0.0608,0.2745,0.1677,-0.2745,13.76,1.3,-1.3,1637,233,-233,4.42,0,0,289,NA,NA,1.65,0,0,5780,NA,NA,4.438,NA,NA,1,NA,NA
6034834,FALSE POSITIVE,289.34515,41.36478,1,0,0,0,371.56492,0.0139,-0.0139,259.8491,0.0316,-0.0316,0.2626,0.194,-0.2625,14.736,0.697,-0.697,375.5,33.2,-33.2,1.89,0.82,-0.35,259,NA,NA,1.06,1.39,-0.43,5735,172,-138,4.351,0.183,-0.272,0.972,0.422,-0.183
6036286,CANDIDATE,289.81567,41.396439,0,0,0,0,546.53309,0.04248,-0.04248,334.0585,0.0297,-0.0297,0.6074,0.321,-0.3998,16.04,1.9,-1.9,758,81.1,-81.1,1.03,0.17,-0.15,94,NA,NA,0.02,0.01,-0.01,3434,72,-73,4.892,0.06,-0.08,0.36,0.06,-0.05
6038152,FALSE POSITIVE,290.39862,41.351559,1,0,0,0,364.63189,0.02708,-0.02708,145.6294,0.0717,-0.0717,0.4524,0.0269,-0.4497,22.93,2.5,-2.5,302.8,28.3,-28.3,2.06,1.13,-0.24,298,NA,NA,1.86,3.05,-0.6,6446,162,-226,4.381,0.067,-0.317,1.155,0.632,-0.135
6043490,CANDIDATE,292.16544,41.329342,0,0,0,0,330.738115,0.008044,-0.008044,422.7107,0.0127,-0.0127,0.154,0.2933,-0.154,4.998,0.447,-0.447,333.3,35.5,-35.5,4.42,2.08,-2.36,375,NA,NA,4.7,6.84,-3.81,5458,176,-191,3.755,0.539,-0.276,2.453,1.154,-1.308
6045404,CANDIDATE,292.74023,41.37896,0,0,0,0,78.876125,0.002088,-0.002088,205.1282,0.021,-0.021,0.2209,0.2549,-0.2209,4.912,0.391,-0.391,472.3,66.2,-66.2,2.03,0.84,-0.19,427,NA,NA,7.86,9.78,-2.23,6046,177,-213,4.509,0.041,-0.301,0.927,0.384,-0.084
6047853,FALSE POSITIVE,293.48605,41.320229,0,0,0,0,476.39752,0.03404,-0.03404,227.0486,0.0198,-0.0198,0.2293,0.2089,-0.2291,12.13,1.2,-1.2,287.8,28.7,-28.7,1.82,0.86,-0.19,261,NA,NA,1.09,1.53,-0.33,6300,157,-204,4.401,0.071,-0.299,1.064,0.505,-0.114
3532510,FALSE POSITIVE,287.72379,38.624229,1,0,0,0,106.779168,0.001192,-0.001192,146.11456,0.00812,-0.00812,0.0246,0.4301,-0.0246,1.905,0.343,-0.343,163,28.3,-28.3,1.94,1.24,-0.35,555,NA,NA,22.43,45.35,-9.54,7158,210,-281,4.21,0.114,-0.352,1.494,0.957,-0.267
3540873,CANDIDATE,290.3548,38.672531,0,0,0,0,444.04257,0.02842,-0.02842,334.6734,0.0399,-0.0399,0.062,0.3936,-0.062,10.9,1.1,-1.1,417.4,63.7,-63.7,1.48,0.47,-0.08,211,NA,NA,0.47,0.43,-0.1,5776,167,-149,4.622,0.026,-0.199,0.726,0.228,-0.042
3542117,CANDIDATE,290.72061,38.697578,0,0,0,0,12.5748872,0.0002383,-0.0002383,143.1278,0.0134,-0.0134,0.035,0.432,-0.035,3.549,0.362,-0.362,731,103,-103,1.03,0.11,-0.12,349,NA,NA,3.49,1.04,-0.96,3552,57,-71,4.867,0.045,-0.04,0.387,0.04,-0.044
3542928,CANDIDATE,290.96146,38.673439,0,0,0,0,484.172005,0.008306,-0.008306,545.2208,0.0103,-0.0103,0.3737,0.0926,-0.3734,4.566,0.49,-0.49,518.2,55.6,-55.6,2.38,1.1,-0.23,235,NA,NA,0.72,1.01,-0.21,5858,168,-218,4.456,0.049,-0.311,1.04,0.483,-0.101
3545749,FALSE POSITIVE,291.7262,38.6866,1,0,1,0,277.77499,0.03693,-0.03693,351.829,0.108,-0.108,0.6035,0.0434,-0.4867,7.07,1.1,-1.1,1078,185,-185,2.48,0.35,-0.24,216,NA,NA,0.52,0.27,-0.15,4949,191,-155,4.561,0.058,-0.081,0.73,0.104,-0.071
3546821,FALSE POSITIVE,292.00742,38.617329,1,0,0,0,561.08191,0.04662,-0.04662,133.5178,0.0574,-0.0574,0.4298,0.042,-0.4293,14.94,7.3,-7.3,229.1,46.3,-46.3,1.93,1.04,-0.35,255,NA,NA,1,1.61,-0.41,6014,148,-177,4.264,0.157,-0.282,1.258,0.675,-0.233
4946581,FALSE POSITIVE,297.36008,40.031841,1,0,0,0,28.615014,0.001873,-0.001873,147.7816,0.0484,-0.0484,0.505,0.477,-0.301,24.74,2.1,-2.1,70.5,6.2,-6.2,1.69,0.28,-0.46,783,NA,NA,88.66,38.71,-44.8,5562,88,-77,3.925,0.208,-0.096,1.987,0.321,-0.55
4953262,FALSE POSITIVE,298.76041,40.052792,1,0,0,0,105.5904748,0.0009082,-0.0009082,192.30383,0.00619,-0.00619,0.743,0.233,-0.504,2.188,0.222,-0.222,292.4,37.6,-37.6,8.16,0.93,-0.58,670,NA,NA,47.59,14.87,-8.38,4869,68,-58,3.193,0.03,-0.03,4.383,0.501,-0.308
4996558,FALSE POSITIVE,286.91632,40.166668,0,1,1,0,3.017155419,5.322e-06,-5.322e-06,133.68607,0.00141,-0.00141,1.231,0.241,-0.045,13.3898,0.0884,-0.0884,1381.8,7.9,-7.9,38.71,10.2,-11.36,1486,NA,NA,1155.07,921.82,-650.98,5893,178,-195,4.175,0.306,-0.165,1.302,0.343,-0.382
5006817,FALSE POSITIVE,290.45596,40.145741,1,0,0,0,94.818136,NA,NA,186.3262,NA,NA,NA,NA,NA,83.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.85,14.92,-59.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
5008775,FALSE POSITIVE,291.1084,40.182991,1,0,0,0,52.6727624,0.0007862,-0.0007862,178.5395,0.0114,-0.0114,0.1764,0.2765,-0.1763,3.039,0.362,-0.362,248,41.8,-41.8,1.64,0.75,-0.14,521,NA,NA,17.45,23.71,-4.61,6184,168,-197,4.448,0.042,-0.293,1.038,0.473,-0.088
5015027,FALSE POSITIVE,292.94348,40.117939,1,0,0,0,34.4886903,0.0003847,-0.0003847,137.00685,0.00988,-0.00988,0.5544,0.0531,-0.4832,1.22,0.322,-0.322,59.9,16.1,-16.1,0.71,0.29,-0.07,524,NA,NA,17.87,21.35,-4.74,5629,151,-134,4.487,0.062,-0.268,0.886,0.359,-0.089
5024476,FALSE POSITIVE,295.32401,40.1544,1,0,0,0,222.068928,0.003325,-0.003325,290.58724,0.00891,-0.00891,0.1522,0.3619,-0.1522,1.938,0.341,-0.341,643,168,-168,29.97,1.04,-9.37,782,NA,NA,88.22,17.9,-56.18,5221,154,-332,2.766,0.022,-0.036,12.042,0.419,-3.766
6058896,FALSE POSITIVE,296.37366,41.39183,1,0,1,1,0.56493398,2.47e-07,-2.47e-07,131.787277,0.000374,-0.000374,1.26,0.429,-0.168,2.4385,0.0207,-0.0207,2067,14.6,-14.6,30.51,7.68,-5.74,2206,NA,NA,5609.14,4279.93,-2336.04,5808,174,-174,4.402,0.167,-0.185,0.898,0.226,-0.169
6062298,FALSE POSITIVE,297.13892,41.300774,1,0,1,0,246.12174,0.01673,-0.01673,301.8089,0.046,-0.046,67.193,33.76,-2.762,18,2.6,-2.6,6847,988,-988,7233.87,0,0,291,NA,NA,1.68,0,0,5780,NA,NA,4.438,NA,NA,1,NA,NA
6065010,FALSE POSITIVE,297.76724,41.366531,1,0,0,0,159.05846,0.01275,-0.01275,209.213,0.0434,-0.0434,0.7004,0.0138,-0.5359,10.08,2.4,-2.4,194.3,34,-34,1.54,0.64,-0.17,376,NA,NA,4.73,5.74,-1.42,6365,158,-197,4.411,0.072,-0.28,1.033,0.43,-0.113
6067545,FALSE POSITIVE,298.39798,41.314892,1,0,0,0,550.86514,0.01215,-0.01215,307.6878,0.013,-0.013,0.027,0.428,-0.027,14.548,0.486,-0.486,346.5,19.3,-19.3,2.06,0.34,-0.2,238,NA,NA,0.76,0.31,-0.18,5912,71,-82,4.367,0.08,-0.12,1.115,0.181,-0.111
6115356,CANDIDATE,289.20016,41.430752,0,0,0,0,380.39474,0.02229,-0.02229,502.2332,0.0222,-0.0222,0.1094,0.3546,-0.1091,10.775,0.955,-0.955,603,68.5,-68.5,1.84,0.8,-0.12,224,NA,NA,0.6,0.79,-0.13,5772,180,-146,4.608,0.027,-0.272,0.745,0.325,-0.047
6116605,FALSE POSITIVE,289.62195,41.456196,1,0,0,0,419.21314,0.0192,-0.0192,164.0745,0.0431,-0.0431,0.9597,0.0135,-0.6675,6.385,0.78,-0.78,2084,218,-218,5.06,0,0,243,NA,NA,0.83,0,0,5780,NA,NA,4.438,NA,NA,1,NA,NA
